2024-11-07 03:17:27.210: 2002.0,0.2,383.7,2.6,343.6,3.5,342.4,2.0,278.8,5.8,237.1,3.9,221.4,4.6,221.0,5.2,212.1,6.4
2024-11-07 03:17:27.286: 2017.2,0.2,367.9,3.5,317.1,3.0,315.4,5.8,301.7,3.9,233.7,2.6,195.5,4.6,190.4,5.1,180.2,6.9
2024-11-07 03:17:27.362: 2019.8,0.2,318.7,3.9,275.8,4.5,259.5,2.6,256.6,3.0,220.7,3.5,180.0,6.8,178.4,5.1,174.2,5.8
2024-11-07 03:17:27.438: 1986.4,0.2,356.6,3.9,311.7,5.6,276.4,2.6,268.8,2.0,245.6,3.1,209.9,1.6,197.0,4.5,189.9,6.8
2024-11-07 03:17:27.513: 2024.3,0.2,333.0,2.6,272.1,5.7,261.1,3.9,252.8,2.0,236.1,4.4,196.7,1.7,166.2,6.9
2024-11-07 03:17:27.581: 2058.0,0.2,400.3,1.9,351.0,2.8,282.2,4.0,271.9,5.7
2024-11-07 03:17:27.657: 1986.8,0.2,350.8,5.8,316.6,2.9,305.7,2.6,295.4,1.9,288.5,2.0,278.6,3.9,174.3,6.3,155.9,7.8
2024-11-07 03:17:27.727: 2034.4,0.2,394.8,1.8,388.3,2.6,301.4,5.7,250.9,3.9,165.4,4.2
2024-11-07 03:17:27.801: 2034.1,0.2,410.5,1.8,272.1,4.2,271.4,5.7,250.8,3.2,239.7,2.7,208.0,3.6,174.6,6.8
2024-11-07 03:17:27.877: 1989.2,0.2,351.2,1.9,330.9,5.7,306.7,4.2,279.1,3.3,246.5,2.6,202.4,6.9,196.6,6.6,191.5,6.2
2024-11-07 03:17:27.953: 2040.8,0.2,307.1,3.0,283.9,5.7,281.5,2.3,281.2,2.6,276.0,3.3,265.6,4.3,195.5,7.0,186.9,1.8
2024-11-07 03:17:28.029: 2012.5,0.2,306.8,2.1,292.4,4.2,288.8,5.8,285.1,2.8,258.5,1.7,227.0,3.3,224.3,3.6,198.4,6.4
2024-11-07 03:17:28.105: 2042.3,0.2,336.9,5.8,333.3,3.6,290.8,1.8,257.8,4.2,256.5,4.7,256.0,6.6,226.2,2.8,223.1,3.0
2024-11-07 03:17:28.181: 2040.4,0.2,320.5,3.3,316.1,1.9,282.4,6.6,254.0,2.6,219.4,4.8,207.6,5.8,204.8,4.2,185.9,7.3
2024-11-07 03:17:28.257: 2046.0,0.2,350.9,2.0,317.3,5.8,300.9,5.3,298.4,2.6,270.4,3.5,263.4,4.1,262.1,3.2,219.3,4.6
2024-11-07 03:17:28.333: 1994.1,0.2,492.9,2.0,468.9,2.6,359.1,5.8,342.2,3.3,281.3,3.7,239.0,4.1,237.7,5.5,216.4,4.5
2024-11-07 03:17:28.409: 2030.1,0.2,533.4,2.6,494.0,5.8,404.1,2.1,355.7,3.2,268.5,3.8,211.3,4.3,184.3,1.6,183.0,3.5
